SELECT tbl.a100  FROM tbl  WHERE tbl.a39 = '7VPk9DcD5B'
SELECT tbl.a100  FROM tbl  WHERE tbl.a19 = 'yvFheLxkv2'
SELECT tbl.a100  FROM tbl  WHERE tbl.a90 = '2wMh5K61oJ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a57 = 'gQViW4QNzu'
SELECT tbl.a100  FROM tbl  WHERE tbl.a78 = '7LPud0huGv'
SELECT tbl.a100  FROM tbl  WHERE tbl.a8 = 't8NmSJlHaP'
SELECT tbl.a100  FROM tbl  WHERE tbl.a84 = 'KRw2I09hIc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a43 = 'd2MyvdQAX4'
SELECT tbl.a100  FROM tbl  WHERE tbl.a8 = 't8NmSJlHaP'
SELECT tbl.a100  FROM tbl  WHERE tbl.a6 = 'CGQDZQ5g7G'
SELECT tbl.a100  FROM tbl  WHERE tbl.a3 = 'qXykpxYi9c'
SELECT tbl.a100  FROM tbl  WHERE tbl.a24 = 'nCSWeMqPfn'
SELECT tbl.a100  FROM tbl  WHERE tbl.a98 = 'KYJbc7MF1u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a39 = '7VPk9DcD5B'
SELECT tbl.a100  FROM tbl  WHERE tbl.a60 = 'mTgepKNzYJ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a32 = 'LPxMA9eFaV'
SELECT tbl.a100  FROM tbl  WHERE tbl.a99 = 'nhQ7vumJ4u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a27 = 'EZABIg8LE0'
SELECT tbl.a100  FROM tbl  WHERE tbl.a77 = 'YWErNi4hXf'
SELECT tbl.a100  FROM tbl  WHERE tbl.a91 = 'ZJOipTaWHD'
SELECT tbl.a100  FROM tbl  WHERE tbl.a51 = 'L7Adyk9O3d'
SELECT tbl.a100  FROM tbl  WHERE tbl.a8 = 't8NmSJlHaP'
SELECT tbl.a100  FROM tbl  WHERE tbl.a71 = 'YvJgxBssbL'
SELECT tbl.a100  FROM tbl  WHERE tbl.a35 = 'EiEFNQ22uh'
SELECT tbl.a100  FROM tbl  WHERE tbl.a20 = 'UfwifVj6Z3'
SELECT tbl.a100  FROM tbl  WHERE tbl.a94 = 'QQNlXcgjGg'
SELECT tbl.a100  FROM tbl  WHERE tbl.a72 = 'pxuC2H4Ygx'
SELECT tbl.a100  FROM tbl  WHERE tbl.a76 = 'rclLRqeCz4'
SELECT tbl.a100  FROM tbl  WHERE tbl.a10 = 'OHtJnQmYB5'
SELECT tbl.a100  FROM tbl  WHERE tbl.a52 = 'vuqTL5KmNw'
SELECT tbl.a100  FROM tbl  WHERE tbl.a54 = 'Q5kYvgXvzH'
SELECT tbl.a100  FROM tbl  WHERE tbl.a90 = '2wMh5K61oJ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a98 = 'KYJbc7MF1u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a65 = 'df7Eg3AxqA'
SELECT tbl.a100  FROM tbl  WHERE tbl.a47 = '5wPeUfqweU'
SELECT tbl.a100  FROM tbl  WHERE tbl.a6 = 'CGQDZQ5g7G'
SELECT tbl.a100  FROM tbl  WHERE tbl.a64 = '4j4fRvEMaU'
SELECT tbl.a100  FROM tbl  WHERE tbl.a1 = 'TKUtS3Kdyj'
SELECT tbl.a100  FROM tbl  WHERE tbl.a88 = 'ssX0QLMz4E'
SELECT tbl.a100  FROM tbl  WHERE tbl.a72 = 'pxuC2H4Ygx'
SELECT tbl.a100  FROM tbl  WHERE tbl.a60 = 'mTgepKNzYJ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a40 = '8haDgKHjJo'
SELECT tbl.a100  FROM tbl  WHERE tbl.a24 = 'nCSWeMqPfn'
SELECT tbl.a100  FROM tbl  WHERE tbl.a29 = '125cXinI33'
SELECT tbl.a100  FROM tbl  WHERE tbl.a73 = 'oBIvmqODig'
SELECT tbl.a100  FROM tbl  WHERE tbl.a41 = 'bi5Zu5Za5n'
SELECT tbl.a100  FROM tbl  WHERE tbl.a72 = 'pxuC2H4Ygx'
SELECT tbl.a100  FROM tbl  WHERE tbl.a80 = 'sNHDFxWUAV'
SELECT tbl.a100  FROM tbl  WHERE tbl.a84 = 'KRw2I09hIc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a49 = '6KaCwrHFlb'
SELECT tbl.a100  FROM tbl  WHERE tbl.a83 = 'FPSXfMsGOr'
SELECT tbl.a100  FROM tbl  WHERE tbl.a26 = 'UiLSUU6g9h'
SELECT tbl.a100  FROM tbl  WHERE tbl.a96 = 'Wrm135Jyuy'
SELECT tbl.a100  FROM tbl  WHERE tbl.a47 = '5wPeUfqweU'
SELECT tbl.a100  FROM tbl  WHERE tbl.a17 = '6D9QSWbJGF'
SELECT tbl.a100  FROM tbl  WHERE tbl.a10 = 'OHtJnQmYB5'
SELECT tbl.a100  FROM tbl  WHERE tbl.a69 = 'MK6o36Nbt1'
SELECT tbl.a100  FROM tbl  WHERE tbl.a84 = 'KRw2I09hIc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a16 = 'hxYm1mwbhR'
SELECT tbl.a100  FROM tbl  WHERE tbl.a15 = 'VTSLjjO0LS'
SELECT tbl.a100  FROM tbl  WHERE tbl.a22 = 'Z4JRwkQTzl'
SELECT tbl.a100  FROM tbl  WHERE tbl.a1 = 'TKUtS3Kdyj'
SELECT tbl.a100  FROM tbl  WHERE tbl.a83 = 'FPSXfMsGOr'
SELECT tbl.a100  FROM tbl  WHERE tbl.a20 = 'UfwifVj6Z3'
SELECT tbl.a100  FROM tbl  WHERE tbl.a98 = 'KYJbc7MF1u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a32 = 'LPxMA9eFaV'
SELECT tbl.a100  FROM tbl  WHERE tbl.a100 = '005247pcyi'
SELECT tbl.a100  FROM tbl  WHERE tbl.a35 = 'EiEFNQ22uh'
SELECT tbl.a100  FROM tbl  WHERE tbl.a86 = 'mCYOAgJQ8I'
SELECT tbl.a100  FROM tbl  WHERE tbl.a3 = 'qXykpxYi9c'
SELECT tbl.a100  FROM tbl  WHERE tbl.a60 = 'mTgepKNzYJ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a8 = 't8NmSJlHaP'
SELECT tbl.a100  FROM tbl  WHERE tbl.a62 = 'arET2TfuXX'
SELECT tbl.a100  FROM tbl  WHERE tbl.a7 = 'icdQb5hA39'
SELECT tbl.a100  FROM tbl  WHERE tbl.a18 = 'IBw4t8NScT'
SELECT tbl.a100  FROM tbl  WHERE tbl.a48 = 'jwsfIBQzwX'
SELECT tbl.a100  FROM tbl  WHERE tbl.a68 = 'j7RUGMap1W'
SELECT tbl.a100  FROM tbl  WHERE tbl.a99 = 'nhQ7vumJ4u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a67 = '2yelcahOMS'
SELECT tbl.a100  FROM tbl  WHERE tbl.a50 = '1jeNbXYTKZ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a44 = 'ICi5S1LpkX'
SELECT tbl.a100  FROM tbl  WHERE tbl.a11 = 'Pcnlze0zaH'
SELECT tbl.a100  FROM tbl  WHERE tbl.a100 = '005247pcyi'
SELECT tbl.a100  FROM tbl  WHERE tbl.a94 = 'QQNlXcgjGg'
SELECT tbl.a100  FROM tbl  WHERE tbl.a57 = 'gQViW4QNzu'
SELECT tbl.a100  FROM tbl  WHERE tbl.a32 = 'LPxMA9eFaV'
SELECT tbl.a100  FROM tbl  WHERE tbl.a89 = 'HGTiveRcAp'
SELECT tbl.a100  FROM tbl  WHERE tbl.a42 = 'HVybygDIV6'
SELECT tbl.a100  FROM tbl  WHERE tbl.a87 = 'RhOYt8Wp5V'
SELECT tbl.a100  FROM tbl  WHERE tbl.a97 = 'BdQw9AppZ8'
SELECT tbl.a100  FROM tbl  WHERE tbl.a66 = 'V0qRajiTG8'
SELECT tbl.a100  FROM tbl  WHERE tbl.a77 = 'YWErNi4hXf'
SELECT tbl.a100  FROM tbl  WHERE tbl.a54 = 'Q5kYvgXvzH'
SELECT tbl.a100  FROM tbl  WHERE tbl.a86 = 'mCYOAgJQ8I'
SELECT tbl.a100  FROM tbl  WHERE tbl.a39 = '7VPk9DcD5B'
SELECT tbl.a100  FROM tbl  WHERE tbl.a28 = 'cy8Mg2npoi'
SELECT tbl.a100  FROM tbl  WHERE tbl.a81 = 'pUCmnD7P7T'
SELECT tbl.a100  FROM tbl  WHERE tbl.a81 = 'pUCmnD7P7T'
SELECT tbl.a100  FROM tbl  WHERE tbl.a49 = '6KaCwrHFlb'
SELECT tbl.a100  FROM tbl  WHERE tbl.a99 = 'nhQ7vumJ4u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a74 = 'qEZZV71Pso'
SELECT tbl.a100  FROM tbl  WHERE tbl.a47 = '5wPeUfqweU'
SELECT tbl.a100  FROM tbl  WHERE tbl.a68 = 'j7RUGMap1W'
SELECT tbl.a100  FROM tbl  WHERE tbl.a82 = 'WW1HUfRTxg'
SELECT tbl.a100  FROM tbl  WHERE tbl.a7 = 'icdQb5hA39'
SELECT tbl.a100  FROM tbl  WHERE tbl.a16 = 'hxYm1mwbhR'
SELECT tbl.a100  FROM tbl  WHERE tbl.a71 = 'YvJgxBssbL'
SELECT tbl.a100  FROM tbl  WHERE tbl.a10 = 'OHtJnQmYB5'
SELECT tbl.a100  FROM tbl  WHERE tbl.a47 = '5wPeUfqweU'
SELECT tbl.a100  FROM tbl  WHERE tbl.a93 = 'T0jLjObT1y'
SELECT tbl.a100  FROM tbl  WHERE tbl.a40 = '8haDgKHjJo'
SELECT tbl.a100  FROM tbl  WHERE tbl.a96 = 'Wrm135Jyuy'
SELECT tbl.a100  FROM tbl  WHERE tbl.a72 = 'pxuC2H4Ygx'
SELECT tbl.a100  FROM tbl  WHERE tbl.a79 = 'CwcBHSylcp'
SELECT tbl.a100  FROM tbl  WHERE tbl.a49 = '6KaCwrHFlb'
SELECT tbl.a100  FROM tbl  WHERE tbl.a39 = '7VPk9DcD5B'
SELECT tbl.a100  FROM tbl  WHERE tbl.a30 = 'yNbUs6Svxc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a36 = 'f6fKDvzXDf'
SELECT tbl.a100  FROM tbl  WHERE tbl.a90 = '2wMh5K61oJ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a97 = 'BdQw9AppZ8'
SELECT tbl.a100  FROM tbl  WHERE tbl.a25 = '8LZqRBi2EO'
SELECT tbl.a100  FROM tbl  WHERE tbl.a84 = 'KRw2I09hIc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a44 = 'ICi5S1LpkX'
SELECT tbl.a100  FROM tbl  WHERE tbl.a65 = 'df7Eg3AxqA'
SELECT tbl.a100  FROM tbl  WHERE tbl.a22 = 'Z4JRwkQTzl'
SELECT tbl.a100  FROM tbl  WHERE tbl.a28 = 'cy8Mg2npoi'
SELECT tbl.a100  FROM tbl  WHERE tbl.a19 = 'yvFheLxkv2'
SELECT tbl.a100  FROM tbl  WHERE tbl.a79 = 'CwcBHSylcp'
SELECT tbl.a100  FROM tbl  WHERE tbl.a43 = 'd2MyvdQAX4'
SELECT tbl.a100  FROM tbl  WHERE tbl.a84 = 'KRw2I09hIc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a57 = 'gQViW4QNzu'
SELECT tbl.a100  FROM tbl  WHERE tbl.a7 = 'icdQb5hA39'
SELECT tbl.a100  FROM tbl  WHERE tbl.a32 = 'LPxMA9eFaV'
SELECT tbl.a100  FROM tbl  WHERE tbl.a21 = 'QFunAEenC5'
SELECT tbl.a100  FROM tbl  WHERE tbl.a97 = 'BdQw9AppZ8'
SELECT tbl.a100  FROM tbl  WHERE tbl.a84 = 'KRw2I09hIc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a28 = 'cy8Mg2npoi'
SELECT tbl.a100  FROM tbl  WHERE tbl.a84 = 'KRw2I09hIc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a93 = 'T0jLjObT1y'
SELECT tbl.a100  FROM tbl  WHERE tbl.a8 = 't8NmSJlHaP'
SELECT tbl.a100  FROM tbl  WHERE tbl.a51 = 'L7Adyk9O3d'
SELECT tbl.a100  FROM tbl  WHERE tbl.a67 = '2yelcahOMS'
SELECT tbl.a100  FROM tbl  WHERE tbl.a1 = 'TKUtS3Kdyj'
SELECT tbl.a100  FROM tbl  WHERE tbl.a10 = 'OHtJnQmYB5'
SELECT tbl.a100  FROM tbl  WHERE tbl.a22 = 'Z4JRwkQTzl'
SELECT tbl.a100  FROM tbl  WHERE tbl.a75 = 'SAJF24kccC'
SELECT tbl.a100  FROM tbl  WHERE tbl.a66 = 'V0qRajiTG8'
SELECT tbl.a100  FROM tbl  WHERE tbl.a88 = 'ssX0QLMz4E'
SELECT tbl.a100  FROM tbl  WHERE tbl.a49 = '6KaCwrHFlb'
SELECT tbl.a100  FROM tbl  WHERE tbl.a32 = 'LPxMA9eFaV'
SELECT tbl.a100  FROM tbl  WHERE tbl.a74 = 'qEZZV71Pso'
SELECT tbl.a100  FROM tbl  WHERE tbl.a79 = 'CwcBHSylcp'
SELECT tbl.a100  FROM tbl  WHERE tbl.a22 = 'Z4JRwkQTzl'
SELECT tbl.a100  FROM tbl  WHERE tbl.a83 = 'FPSXfMsGOr'
SELECT tbl.a100  FROM tbl  WHERE tbl.a94 = 'QQNlXcgjGg'
SELECT tbl.a100  FROM tbl  WHERE tbl.a14 = 'HVsjGskfbC'
SELECT tbl.a100  FROM tbl  WHERE tbl.a26 = 'UiLSUU6g9h'
SELECT tbl.a100  FROM tbl  WHERE tbl.a2 = '8x1ANmi50B'
SELECT tbl.a100  FROM tbl  WHERE tbl.a96 = 'Wrm135Jyuy'
SELECT tbl.a100  FROM tbl  WHERE tbl.a14 = 'HVsjGskfbC'
SELECT tbl.a100  FROM tbl  WHERE tbl.a88 = 'ssX0QLMz4E'
SELECT tbl.a100  FROM tbl  WHERE tbl.a94 = 'QQNlXcgjGg'
SELECT tbl.a100  FROM tbl  WHERE tbl.a22 = 'Z4JRwkQTzl'
SELECT tbl.a100  FROM tbl  WHERE tbl.a83 = 'FPSXfMsGOr'
SELECT tbl.a100  FROM tbl  WHERE tbl.a22 = 'Z4JRwkQTzl'
SELECT tbl.a100  FROM tbl  WHERE tbl.a53 = 'AGgSywFNjB'
SELECT tbl.a100  FROM tbl  WHERE tbl.a19 = 'yvFheLxkv2'
SELECT tbl.a100  FROM tbl  WHERE tbl.a72 = 'pxuC2H4Ygx'
SELECT tbl.a100  FROM tbl  WHERE tbl.a72 = 'pxuC2H4Ygx'
SELECT tbl.a100  FROM tbl  WHERE tbl.a18 = 'IBw4t8NScT'
SELECT tbl.a100  FROM tbl  WHERE tbl.a26 = 'UiLSUU6g9h'
SELECT tbl.a100  FROM tbl  WHERE tbl.a68 = 'j7RUGMap1W'
SELECT tbl.a100  FROM tbl  WHERE tbl.a37 = 'd9sXqv4FtD'
SELECT tbl.a100  FROM tbl  WHERE tbl.a94 = 'QQNlXcgjGg'
SELECT tbl.a100  FROM tbl  WHERE tbl.a57 = 'gQViW4QNzu'
SELECT tbl.a100  FROM tbl  WHERE tbl.a95 = '0a541BLDF2'
SELECT tbl.a100  FROM tbl  WHERE tbl.a44 = 'ICi5S1LpkX'
SELECT tbl.a100  FROM tbl  WHERE tbl.a99 = 'nhQ7vumJ4u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a49 = '6KaCwrHFlb'
SELECT tbl.a100  FROM tbl  WHERE tbl.a33 = 'goy1shcs1J'
SELECT tbl.a100  FROM tbl  WHERE tbl.a14 = 'HVsjGskfbC'
SELECT tbl.a100  FROM tbl  WHERE tbl.a62 = 'arET2TfuXX'
SELECT tbl.a100  FROM tbl  WHERE tbl.a64 = '4j4fRvEMaU'
SELECT tbl.a100  FROM tbl  WHERE tbl.a100 = '005247pcyi'
SELECT tbl.a100  FROM tbl  WHERE tbl.a29 = '125cXinI33'
SELECT tbl.a100  FROM tbl  WHERE tbl.a25 = '8LZqRBi2EO'
SELECT tbl.a100  FROM tbl  WHERE tbl.a96 = 'Wrm135Jyuy'
SELECT tbl.a100  FROM tbl  WHERE tbl.a43 = 'd2MyvdQAX4'
SELECT tbl.a100  FROM tbl  WHERE tbl.a91 = 'ZJOipTaWHD'
SELECT tbl.a100  FROM tbl  WHERE tbl.a79 = 'CwcBHSylcp'
SELECT tbl.a100  FROM tbl  WHERE tbl.a71 = 'YvJgxBssbL'
SELECT tbl.a100  FROM tbl  WHERE tbl.a28 = 'cy8Mg2npoi'
SELECT tbl.a100  FROM tbl  WHERE tbl.a49 = '6KaCwrHFlb'
SELECT tbl.a100  FROM tbl  WHERE tbl.a50 = '1jeNbXYTKZ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a41 = 'bi5Zu5Za5n'
SELECT tbl.a100  FROM tbl  WHERE tbl.a30 = 'yNbUs6Svxc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a44 = 'ICi5S1LpkX'
SELECT tbl.a100  FROM tbl  WHERE tbl.a26 = 'UiLSUU6g9h'
SELECT tbl.a100  FROM tbl  WHERE tbl.a3 = 'qXykpxYi9c'
SELECT tbl.a100  FROM tbl  WHERE tbl.a71 = 'YvJgxBssbL'
SELECT tbl.a100  FROM tbl  WHERE tbl.a68 = 'j7RUGMap1W'
SELECT tbl.a100  FROM tbl  WHERE tbl.a8 = 't8NmSJlHaP'
SELECT tbl.a100  FROM tbl  WHERE tbl.a71 = 'YvJgxBssbL'
SELECT tbl.a100  FROM tbl  WHERE tbl.a66 = 'V0qRajiTG8'
SELECT tbl.a100  FROM tbl  WHERE tbl.a38 = 'pPv7304LbQ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a64 = '4j4fRvEMaU'
SELECT tbl.a100  FROM tbl  WHERE tbl.a99 = 'nhQ7vumJ4u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a48 = 'jwsfIBQzwX'
SELECT tbl.a100  FROM tbl  WHERE tbl.a13 = 'cRcAwNtOco'
SELECT tbl.a100  FROM tbl  WHERE tbl.a47 = '5wPeUfqweU'
SELECT tbl.a100  FROM tbl  WHERE tbl.a96 = 'Wrm135Jyuy'
SELECT tbl.a100  FROM tbl  WHERE tbl.a29 = '125cXinI33'
SELECT tbl.a100  FROM tbl  WHERE tbl.a72 = 'pxuC2H4Ygx'
SELECT tbl.a100  FROM tbl  WHERE tbl.a82 = 'WW1HUfRTxg'
SELECT tbl.a100  FROM tbl  WHERE tbl.a6 = 'CGQDZQ5g7G'
SELECT tbl.a100  FROM tbl  WHERE tbl.a23 = 'xSVdESnXlG'
SELECT tbl.a100  FROM tbl  WHERE tbl.a99 = 'nhQ7vumJ4u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a76 = 'rclLRqeCz4'
SELECT tbl.a100  FROM tbl  WHERE tbl.a25 = '8LZqRBi2EO'
SELECT tbl.a100  FROM tbl  WHERE tbl.a3 = 'qXykpxYi9c'
SELECT tbl.a100  FROM tbl  WHERE tbl.a90 = '2wMh5K61oJ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a96 = 'Wrm135Jyuy'
SELECT tbl.a100  FROM tbl  WHERE tbl.a15 = 'VTSLjjO0LS'
SELECT tbl.a100  FROM tbl  WHERE tbl.a89 = 'HGTiveRcAp'
SELECT tbl.a100  FROM tbl  WHERE tbl.a22 = 'Z4JRwkQTzl'
SELECT tbl.a100  FROM tbl  WHERE tbl.a87 = 'RhOYt8Wp5V'
SELECT tbl.a100  FROM tbl  WHERE tbl.a65 = 'df7Eg3AxqA'
SELECT tbl.a100  FROM tbl  WHERE tbl.a38 = 'pPv7304LbQ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a12 = '4DPxXITp1G'
SELECT tbl.a100  FROM tbl  WHERE tbl.a56 = 'q1VkrVzAIC'
SELECT tbl.a100  FROM tbl  WHERE tbl.a71 = 'YvJgxBssbL'
SELECT tbl.a100  FROM tbl  WHERE tbl.a59 = 'ZZHLO5KxjP'
SELECT tbl.a100  FROM tbl  WHERE tbl.a20 = 'UfwifVj6Z3'
SELECT tbl.a100  FROM tbl  WHERE tbl.a72 = 'pxuC2H4Ygx'
SELECT tbl.a100  FROM tbl  WHERE tbl.a50 = '1jeNbXYTKZ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a84 = 'KRw2I09hIc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a68 = 'j7RUGMap1W'
SELECT tbl.a100  FROM tbl  WHERE tbl.a70 = '1aYhks7JIb'
SELECT tbl.a100  FROM tbl  WHERE tbl.a75 = 'SAJF24kccC'
SELECT tbl.a100  FROM tbl  WHERE tbl.a76 = 'rclLRqeCz4'
SELECT tbl.a100  FROM tbl  WHERE tbl.a38 = 'pPv7304LbQ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a30 = 'yNbUs6Svxc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a57 = 'gQViW4QNzu'
SELECT tbl.a100  FROM tbl  WHERE tbl.a32 = 'LPxMA9eFaV'
SELECT tbl.a100  FROM tbl  WHERE tbl.a13 = 'cRcAwNtOco'
SELECT tbl.a100  FROM tbl  WHERE tbl.a26 = 'UiLSUU6g9h'
SELECT tbl.a100  FROM tbl  WHERE tbl.a73 = 'oBIvmqODig'
SELECT tbl.a100  FROM tbl  WHERE tbl.a5 = 'RDU4uDpdbe'
SELECT tbl.a100  FROM tbl  WHERE tbl.a86 = 'mCYOAgJQ8I'
SELECT tbl.a100  FROM tbl  WHERE tbl.a100 = '005247pcyi'
SELECT tbl.a100  FROM tbl  WHERE tbl.a42 = 'HVybygDIV6'
SELECT tbl.a100  FROM tbl  WHERE tbl.a65 = 'df7Eg3AxqA'
SELECT tbl.a100  FROM tbl  WHERE tbl.a100 = '005247pcyi'
SELECT tbl.a100  FROM tbl  WHERE tbl.a82 = 'WW1HUfRTxg'
SELECT tbl.a100  FROM tbl  WHERE tbl.a99 = 'nhQ7vumJ4u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a69 = 'MK6o36Nbt1'
SELECT tbl.a100  FROM tbl  WHERE tbl.a62 = 'arET2TfuXX'
SELECT tbl.a100  FROM tbl  WHERE tbl.a48 = 'jwsfIBQzwX'
SELECT tbl.a100  FROM tbl  WHERE tbl.a23 = 'xSVdESnXlG'
SELECT tbl.a100  FROM tbl  WHERE tbl.a66 = 'V0qRajiTG8'
SELECT tbl.a100  FROM tbl  WHERE tbl.a53 = 'AGgSywFNjB'
SELECT tbl.a100  FROM tbl  WHERE tbl.a70 = '1aYhks7JIb'
SELECT tbl.a100  FROM tbl  WHERE tbl.a30 = 'yNbUs6Svxc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a45 = 'nC0Nq9yW6g'
SELECT tbl.a100  FROM tbl  WHERE tbl.a2 = '8x1ANmi50B'
SELECT tbl.a100  FROM tbl  WHERE tbl.a5 = 'RDU4uDpdbe'
SELECT tbl.a100  FROM tbl  WHERE tbl.a95 = '0a541BLDF2'
SELECT tbl.a100  FROM tbl  WHERE tbl.a50 = '1jeNbXYTKZ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a94 = 'QQNlXcgjGg'
SELECT tbl.a100  FROM tbl  WHERE tbl.a30 = 'yNbUs6Svxc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a8 = 't8NmSJlHaP'
SELECT tbl.a100  FROM tbl  WHERE tbl.a6 = 'CGQDZQ5g7G'
SELECT tbl.a100  FROM tbl  WHERE tbl.a19 = 'yvFheLxkv2'
SELECT tbl.a100  FROM tbl  WHERE tbl.a31 = 'ET07o1ZKTT'
SELECT tbl.a100  FROM tbl  WHERE tbl.a55 = 'Ne554ip8W8'
SELECT tbl.a100  FROM tbl  WHERE tbl.a59 = 'ZZHLO5KxjP'
SELECT tbl.a100  FROM tbl  WHERE tbl.a83 = 'FPSXfMsGOr'
SELECT tbl.a100  FROM tbl  WHERE tbl.a35 = 'EiEFNQ22uh'
SELECT tbl.a100  FROM tbl  WHERE tbl.a55 = 'Ne554ip8W8'
SELECT tbl.a100  FROM tbl  WHERE tbl.a18 = 'IBw4t8NScT'
SELECT tbl.a100  FROM tbl  WHERE tbl.a51 = 'L7Adyk9O3d'
SELECT tbl.a100  FROM tbl  WHERE tbl.a95 = '0a541BLDF2'
SELECT tbl.a100  FROM tbl  WHERE tbl.a67 = '2yelcahOMS'
SELECT tbl.a100  FROM tbl  WHERE tbl.a61 = 'aRv6Ptx0sm'
SELECT tbl.a100  FROM tbl  WHERE tbl.a84 = 'KRw2I09hIc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a13 = 'cRcAwNtOco'
SELECT tbl.a100  FROM tbl  WHERE tbl.a64 = '4j4fRvEMaU'
SELECT tbl.a100  FROM tbl  WHERE tbl.a18 = 'IBw4t8NScT'
SELECT tbl.a100  FROM tbl  WHERE tbl.a46 = 'EHUfE4V7fb'
SELECT tbl.a100  FROM tbl  WHERE tbl.a7 = 'icdQb5hA39'
SELECT tbl.a100  FROM tbl  WHERE tbl.a51 = 'L7Adyk9O3d'
SELECT tbl.a100  FROM tbl  WHERE tbl.a84 = 'KRw2I09hIc'
SELECT tbl.a100  FROM tbl  WHERE tbl.a4 = 't1OOVrWzm3'
SELECT tbl.a100  FROM tbl  WHERE tbl.a77 = 'YWErNi4hXf'
SELECT tbl.a100  FROM tbl  WHERE tbl.a16 = 'hxYm1mwbhR'
SELECT tbl.a100  FROM tbl  WHERE tbl.a49 = '6KaCwrHFlb'
SELECT tbl.a100  FROM tbl  WHERE tbl.a60 = 'mTgepKNzYJ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a59 = 'ZZHLO5KxjP'
SELECT tbl.a100  FROM tbl  WHERE tbl.a62 = 'arET2TfuXX'
SELECT tbl.a100  FROM tbl  WHERE tbl.a9 = 'k76h6y3asq'
SELECT tbl.a100  FROM tbl  WHERE tbl.a90 = '2wMh5K61oJ'
SELECT tbl.a100  FROM tbl  WHERE tbl.a94 = 'QQNlXcgjGg'
SELECT tbl.a100  FROM tbl  WHERE tbl.a98 = 'KYJbc7MF1u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a61 = 'aRv6Ptx0sm'
SELECT tbl.a100  FROM tbl  WHERE tbl.a6 = 'CGQDZQ5g7G'
SELECT tbl.a100  FROM tbl  WHERE tbl.a83 = 'FPSXfMsGOr'
SELECT tbl.a100  FROM tbl  WHERE tbl.a65 = 'df7Eg3AxqA'
SELECT tbl.a100  FROM tbl  WHERE tbl.a27 = 'EZABIg8LE0'
SELECT tbl.a100  FROM tbl  WHERE tbl.a41 = 'bi5Zu5Za5n'
SELECT tbl.a100  FROM tbl  WHERE tbl.a25 = '8LZqRBi2EO'
SELECT tbl.a100  FROM tbl  WHERE tbl.a65 = 'df7Eg3AxqA'
SELECT tbl.a100  FROM tbl  WHERE tbl.a52 = 'vuqTL5KmNw'
SELECT tbl.a100  FROM tbl  WHERE tbl.a75 = 'SAJF24kccC'
SELECT tbl.a100  FROM tbl  WHERE tbl.a79 = 'CwcBHSylcp'
SELECT tbl.a100  FROM tbl  WHERE tbl.a99 = 'nhQ7vumJ4u'
SELECT tbl.a100  FROM tbl  WHERE tbl.a49 = '6KaCwrHFlb'
SELECT tbl.a100  FROM tbl  WHERE tbl.a4 = 't1OOVrWzm3'
SELECT tbl.a100  FROM tbl  WHERE tbl.a29 = '125cXinI33'
SELECT tbl.a100  FROM tbl  WHERE tbl.a47 = '5wPeUfqweU'
SELECT tbl.a100  FROM tbl  WHERE tbl.a93 = 'T0jLjObT1y'
SELECT tbl.a100  FROM tbl  WHERE tbl.a93 = 'T0jLjObT1y'
SELECT tbl.a100  FROM tbl  WHERE tbl.a56 = 'q1VkrVzAIC'
